id,name,age,city,salary
86392,Bob,44,New York,75190
86393,Alice,40,New York,37259
86394,Charlie,49,Chicago,44599
86395,Alice,47,New York,76922
86396,Bob,53,Houston,89496
86397,Alice,25,New York,72666
86398,Alice,24,Chicago,64251
86399,David,29,Houston,78814
86400,David,58,New York,96647
86401,Charlie,42,Houston,43540
86402,Charlie,59,New York,76900
86403,David,50,Los Angeles,32074
86404,David,59,New York,56493
86405,Charlie,34,Chicago,98077
86406,Bob,25,Chicago,76214
86407,David,37,New York,47303
86408,David,27,Chicago,66263
86409,Bob,25,Los Angeles,64460
86410,David,21,Los Angeles,40933
86411,Bob,41,Chicago,42619
86412,Alice,39,Los Angeles,87575
86413,Charlie,46,Houston,93895
86414,Bob,23,Chicago,68952
86415,Alice,38,New York,33219
86416,Charlie,32,Houston,36390
86417,David,29,Houston,46550
86418,Bob,59,Los Angeles,55231
86419,David,50,Los Angeles,65865
86420,Charlie,42,Houston,95784
86421,David,49,Houston,57114
86422,David,25,Houston,66242
86423,Charlie,26,Los Angeles,47101
86424,Bob,20,Houston,55410
86425,Alice,39,Houston,69081
86426,Charlie,52,Los Angeles,74607
86427,Bob,25,Los Angeles,61657
86428,Alice,48,Chicago,79005
86429,Alice,56,Los Angeles,85500
86430,Charlie,50,Los Angeles,56359
86431,David,45,Los Angeles,52109
86432,Charlie,35,Chicago,69067
86433,David,52,Chicago,92001
86434,Charlie,39,Chicago,48698
86435,Alice,42,New York,82446
86436,Alice,20,New York,92634
86437,Charlie,47,Houston,30426
86438,Alice,30,Houston,98355
86439,Alice,55,Chicago,69067
86440,Charlie,43,Houston,36663
86441,Bob,34,Houston,85718
86442,Charlie,45,Chicago,45647
86443,Bob,53,Los Angeles,62955
86444,Charlie,48,Los Angeles,34987
86445,David,29,Los Angeles,70536
86446,Bob,53,Los Angeles,50942
86447,Charlie,51,Los Angeles,37867
86448,Charlie,28,Houston,60474
86449,Bob,52,Los Angeles,63774
86450,Charlie,42,Chicago,42785
86451,David,22,New York,90473
86452,Bob,34,New York,35147
86453,Charlie,51,New York,87970
86454,Alice,25,Chicago,38693
86455,Alice,50,Chicago,44949
86456,Bob,45,Houston,74671
86457,David,55,New York,89514
86458,Alice,50,Chicago,96102
86459,Charlie,59,New York,58794
86460,Charlie,25,Chicago,91391
86461,Bob,39,Chicago,90979
86462,Alice,31,Houston,42100
86463,Alice,36,Houston,83636
86464,Bob,48,New York,76078
86465,Charlie,47,Houston,71579
86466,David,39,Chicago,63556
86467,Alice,35,Chicago,87787
86468,David,41,Los Angeles,86948
86469,Bob,57,New York,54288
86470,Bob,29,Houston,58761
86471,David,48,Houston,42632
86472,Charlie,42,New York,38135
86473,Charlie,42,Chicago,75340
86474,Charlie,54,Los Angeles,32915
86475,David,54,New York,63096
86476,David,55,Los Angeles,49259
86477,Bob,36,Houston,76912
86478,Alice,35,Houston,97663
86479,Alice,52,Houston,57430
86480,Bob,55,New York,67988
86481,Bob,24,Houston,36319
86482,Bob,53,New York,37205
86483,Alice,33,New York,35024
86484,Charlie,22,Los Angeles,52061
86485,Bob,41,New York,95701
86486,David,34,Houston,72821
86487,Charlie,24,Houston,88027
86488,Alice,22,Los Angeles,85913
86489,David,27,Chicago,99533
86490,David,27,New York,61494
86491,Bob,36,Houston,64886
86492,Bob,56,Houston,49826
86493,Alice,53,Chicago,34073
86494,Charlie,24,Chicago,56773
86495,Alice,29,Los Angeles,37956
86496,Bob,47,Chicago,41889
86497,Bob,45,New York,78323
86498,David,53,Chicago,43902
86499,Alice,34,Houston,61459
86500,Bob,54,Los Angeles,48153
86501,David,31,Los Angeles,88320
86502,Alice,21,Los Angeles,71483
86503,David,43,Houston,75098
86504,Charlie,37,Houston,58053
86505,David,42,Houston,65357
86506,Charlie,54,Chicago,81870
86507,Bob,57,Houston,77578
86508,Charlie,36,Los Angeles,89676
86509,David,47,New York,77798
86510,Charlie,52,New York,64677
86511,Charlie,43,Los Angeles,96354
86512,Bob,59,Houston,35678
86513,David,41,New York,34602
86514,Bob,49,New York,63348
86515,David,28,New York,83477
86516,Charlie,30,New York,71279
86517,Charlie,45,Los Angeles,40765
86518,Alice,35,Houston,66000
86519,David,54,New York,31823
86520,Charlie,44,Los Angeles,58937
86521,Alice,22,New York,81322
86522,Charlie,22,Chicago,75434
86523,Alice,49,Los Angeles,60661
86524,Bob,58,Chicago,87180
86525,David,20,Houston,41687
86526,Bob,59,Houston,56907
86527,Bob,20,New York,53718
86528,David,35,New York,99055
86529,Alice,49,Los Angeles,60527
86530,Charlie,25,Houston,39825
86531,Charlie,39,New York,71270
86532,Bob,47,Houston,48377
86533,Charlie,34,Houston,90461
86534,Charlie,33,New York,48144
86535,Charlie,42,Houston,93710
86536,Bob,36,Houston,71454
86537,Charlie,38,Los Angeles,31614
86538,Alice,53,Los Angeles,93094
86539,Bob,53,Houston,66682
86540,David,21,Los Angeles,43121
86541,Charlie,20,Houston,79044
86542,Charlie,32,Chicago,41065
86543,Bob,29,Los Angeles,84037
86544,David,56,Chicago,58412
86545,Bob,28,Los Angeles,65970
86546,Charlie,20,New York,93002
86547,Alice,58,Houston,42736
86548,Alice,20,New York,52759
86549,Charlie,29,Los Angeles,67319
86550,Charlie,33,Houston,52946
86551,David,53,Chicago,30961
86552,Charlie,35,Los Angeles,96055
86553,Bob,36,Chicago,37177
86554,Charlie,38,Chicago,69572
86555,Charlie,29,Houston,66484
86556,Bob,33,Chicago,35627
86557,Bob,54,New York,68456
86558,David,58,New York,74952
86559,Alice,59,Houston,53075
86560,Bob,48,Houston,38180
86561,Charlie,52,Los Angeles,72237
86562,Bob,23,New York,40702
86563,Alice,40,New York,40968
86564,Charlie,49,Chicago,59080
86565,Alice,34,Houston,50600
86566,Bob,59,Los Angeles,37541
86567,Alice,53,New York,91349
86568,Charlie,33,Houston,52912
86569,Bob,24,Chicago,66491
86570,Charlie,37,Los Angeles,40077
86571,Charlie,56,Chicago,71648
86572,Alice,42,Chicago,83717
86573,Alice,21,Chicago,97772
86574,Bob,36,Chicago,64992
86575,Charlie,39,Los Angeles,51393
86576,Bob,37,Chicago,87622
86577,Bob,29,Los Angeles,71986
86578,Bob,50,Los Angeles,57918
86579,David,29,New York,95724
86580,David,26,Houston,62977
86581,David,31,Chicago,89510
86582,Alice,54,Chicago,53852
86583,Alice,30,Chicago,63398
86584,Charlie,27,Los Angeles,40708
86585,Alice,52,Chicago,98240
86586,Alice,34,New York,87801
86587,Alice,36,Los Angeles,33426
86588,Alice,40,New York,32298
86589,Alice,47,New York,95526
86590,Charlie,54,New York,75210
86591,Bob,55,New York,61889
86592,David,24,Houston,48497
86593,Charlie,31,Houston,34951
86594,Bob,29,New York,46531
86595,David,57,New York,53780
86596,Charlie,23,Houston,45557
86597,David,49,New York,33703
86598,Bob,35,Houston,66724
86599,Bob,55,Los Angeles,84216
86600,Bob,29,Los Angeles,73826
86601,Bob,31,New York,87629
86602,Charlie,24,Los Angeles,78280
86603,David,25,Los Angeles,30581
86604,Charlie,54,New York,87881
86605,Alice,42,Los Angeles,73445
86606,Charlie,40,Houston,65825
86607,David,50,Houston,54758
86608,David,36,Chicago,93553
86609,David,55,New York,32487
86610,David,54,New York,86646
86611,Bob,47,Houston,49178
86612,Bob,48,Los Angeles,57425
86613,Charlie,33,Houston,51575
86614,David,43,Houston,73573
86615,David,28,Houston,89821
86616,Charlie,28,Houston,71419
86617,Charlie,36,Chicago,75630
86618,Bob,26,Chicago,32538
86619,David,34,New York,53690
86620,Bob,27,Houston,69688
86621,Bob,28,New York,98865
86622,Bob,22,Houston,30785
86623,Charlie,26,New York,57456
86624,David,24,Chicago,79730
86625,Bob,46,New York,80863
86626,Alice,44,Houston,93635
86627,David,42,New York,81955
86628,Alice,56,Houston,41461
86629,Bob,20,Houston,54813
86630,Alice,41,New York,83767
86631,Charlie,34,Houston,81873
86632,Alice,29,Los Angeles,68958
86633,Charlie,37,New York,84262
86634,Bob,24,Houston,91455
86635,David,25,Chicago,32227
86636,Alice,52,New York,52911
86637,David,45,New York,75907
86638,David,40,Chicago,90805
86639,Bob,35,Los Angeles,94826
86640,David,28,Los Angeles,54772
86641,Charlie,36,New York,43602
86642,Alice,44,Los Angeles,47270
86643,Alice,24,New York,35194
86644,Bob,50,Los Angeles,43097
86645,Bob,28,Los Angeles,60871
86646,Bob,24,Chicago,82491
86647,Alice,39,New York,42453
86648,David,48,Los Angeles,32569
86649,Alice,55,New York,86011
86650,Charlie,52,Los Angeles,53167
86651,Alice,37,New York,73328
86652,Charlie,51,Los Angeles,36648
86653,Charlie,48,Chicago,69228
86654,Alice,30,Los Angeles,43430
86655,Charlie,26,Houston,79558
86656,David,51,Chicago,73593
86657,Charlie,27,Chicago,53405
86658,Alice,32,New York,82619
86659,Charlie,54,New York,74540
86660,Charlie,20,Houston,40260
86661,David,39,Los Angeles,36798
86662,Bob,51,Chicago,76884
86663,David,58,Chicago,49576
86664,Charlie,31,Chicago,76662
86665,Charlie,28,Chicago,31977
86666,David,34,New York,66350
86667,Alice,50,Los Angeles,84081
86668,Charlie,53,New York,81130
86669,David,48,Los Angeles,33829
86670,Charlie,22,Houston,93091
86671,Alice,44,Houston,80566
86672,Charlie,56,New York,99029
86673,Charlie,25,Los Angeles,82653
86674,David,29,Los Angeles,88608
86675,Bob,20,Houston,96213
86676,David,31,Chicago,67755
86677,David,42,Chicago,82160
86678,Alice,20,New York,40834
86679,Bob,21,Houston,58153
86680,Bob,35,New York,43675
86681,Alice,55,Houston,87448
86682,David,41,New York,31575
86683,David,57,Los Angeles,39698
86684,Charlie,30,Chicago,98124
86685,David,55,Houston,78480
86686,Alice,59,Chicago,30504
86687,Bob,35,Chicago,67725
86688,David,39,Los Angeles,63771
86689,David,58,Chicago,65133
86690,Bob,44,Houston,44512
86691,Charlie,28,Houston,46480
86692,Alice,46,New York,49078
86693,Bob,56,Chicago,84210
86694,Bob,39,Chicago,44211
86695,Charlie,41,Houston,31720
86696,David,34,Houston,89167
86697,Bob,34,Chicago,82416
86698,Bob,36,Houston,53914
86699,Charlie,39,Los Angeles,31108
86700,David,42,Houston,32662
86701,David,35,Los Angeles,72927
86702,Charlie,24,New York,63982
86703,Bob,47,Chicago,47576
86704,Alice,58,Chicago,75082
86705,Alice,44,Los Angeles,31513
86706,Bob,41,Los Angeles,44105
86707,Charlie,27,Los Angeles,80665
86708,Alice,28,Los Angeles,92943
86709,Charlie,26,Los Angeles,73293
86710,Charlie,20,Chicago,62859
86711,Bob,52,Chicago,89379
86712,Alice,27,Chicago,80503
86713,Bob,45,Chicago,38186
86714,Alice,35,New York,36373
86715,Alice,27,New York,37847
86716,Bob,38,Los Angeles,89376
86717,Bob,21,Chicago,76526
86718,Alice,52,Los Angeles,86481
86719,Charlie,28,Chicago,75801
86720,Bob,57,Houston,92846
86721,Alice,46,Houston,74673
86722,Charlie,47,Chicago,35056
86723,Alice,58,Los Angeles,84000
86724,Charlie,23,Chicago,67393
86725,David,56,Houston,77174
86726,Charlie,23,New York,75250
86727,Bob,55,Los Angeles,49435
86728,David,57,Los Angeles,85025
86729,Alice,54,New York,52572
86730,Alice,36,Chicago,59276
86731,David,47,Houston,82147
86732,David,22,Los Angeles,89214
86733,Bob,40,Chicago,97065
86734,Bob,45,Chicago,34064
86735,Alice,21,Chicago,95051
86736,Charlie,27,Chicago,31301
86737,Charlie,31,Houston,59524
86738,Charlie,44,Houston,80183
86739,Bob,45,Los Angeles,60815
86740,Bob,28,Chicago,47302
86741,Bob,36,New York,43943
86742,David,40,New York,78170
86743,David,56,Los Angeles,92779
86744,Bob,39,New York,89885
86745,Charlie,50,Chicago,78352
86746,Charlie,31,New York,64258
86747,Alice,39,Los Angeles,30717
86748,David,49,Chicago,62620
86749,Charlie,26,Chicago,54531
86750,David,32,Los Angeles,70972
86751,Alice,27,Chicago,36718
86752,Bob,23,Chicago,54371
86753,Charlie,37,New York,95241
86754,David,38,Los Angeles,48455
86755,Charlie,20,Chicago,89577
86756,Charlie,37,Houston,96565
86757,Bob,45,Chicago,76398
86758,David,36,Houston,70456
86759,Bob,20,New York,84426
86760,Bob,41,New York,48817
86761,Bob,59,Los Angeles,97202
86762,Bob,53,Los Angeles,50682
86763,Alice,54,Los Angeles,66255
86764,Alice,58,Houston,94506
86765,Bob,49,Los Angeles,44883
86766,Bob,40,New York,68877
86767,Charlie,22,Houston,77216
86768,Alice,29,Los Angeles,32383
86769,Charlie,46,Los Angeles,52863
86770,Alice,57,New York,49593
86771,Charlie,53,Houston,43215
86772,Charlie,53,Los Angeles,84326
86773,Alice,44,Houston,92962
86774,Charlie,59,Houston,71428
86775,Charlie,50,Chicago,74461
86776,Alice,26,Chicago,61752
86777,Alice,24,Chicago,70742
86778,Bob,47,New York,32511
86779,Bob,22,Los Angeles,87151
86780,David,35,Los Angeles,94103
86781,Charlie,45,New York,70677
86782,Bob,27,Chicago,49047
86783,Alice,44,Chicago,68312
86784,Charlie,59,New York,77904
86785,Charlie,21,New York,98626
86786,Charlie,21,Houston,97589
86787,David,40,Los Angeles,93702
86788,Charlie,35,New York,93020
86789,Charlie,40,Houston,57279
86790,Alice,39,Los Angeles,92481
86791,David,48,Houston,64994
86792,Bob,33,Houston,60441
86793,Bob,32,Houston,70681
86794,Alice,54,Chicago,63789
86795,David,48,Los Angeles,95725
86796,Charlie,41,Houston,90259
86797,Charlie,34,New York,79823
86798,Bob,26,Chicago,76862
86799,Charlie,21,Los Angeles,91695
86800,David,53,Houston,35289
86801,Alice,50,Chicago,47852
86802,David,43,New York,37482
86803,Alice,56,Houston,71065
86804,David,37,Los Angeles,80523
86805,Bob,23,New York,92549
86806,Charlie,32,Chicago,55940
86807,Charlie,24,Los Angeles,30957
86808,Bob,50,Houston,57895
86809,David,26,Los Angeles,67180
86810,Bob,51,Houston,68997
86811,David,45,Los Angeles,96342
86812,David,47,Chicago,30248
86813,Alice,34,Chicago,94611
86814,David,44,New York,75066
86815,David,33,Los Angeles,91251
86816,Bob,20,Chicago,86704
86817,David,22,New York,93554
86818,David,57,New York,88719
86819,Bob,52,Los Angeles,35024
86820,Alice,25,Chicago,60734
86821,Charlie,20,Houston,95292
86822,David,34,New York,91899
86823,Bob,32,Houston,58253
86824,Alice,29,Chicago,35897
86825,Bob,56,Los Angeles,59555
86826,David,25,Chicago,41062
86827,Alice,28,Los Angeles,71980
86828,Bob,45,Houston,35119
86829,Alice,43,New York,79991
86830,Alice,38,Los Angeles,48662
86831,Alice,26,Los Angeles,54841
86832,Charlie,38,Chicago,71957
86833,Bob,41,Chicago,51049
86834,Charlie,41,Chicago,79392
86835,Alice,36,Houston,31497
86836,Alice,26,New York,53144
86837,Alice,39,New York,89664
86838,Alice,57,Chicago,76745
86839,Alice,51,Chicago,45535
86840,Charlie,56,Chicago,65103
86841,Bob,46,Los Angeles,33755
86842,Alice,56,Houston,46518
86843,David,29,Houston,67240
86844,Charlie,46,Los Angeles,44434
86845,Alice,39,Los Angeles,66965
86846,Bob,43,Houston,84560
86847,David,36,Houston,48969
86848,Alice,50,Chicago,39903
86849,Alice,24,Los Angeles,88189
86850,Charlie,22,Chicago,55590
86851,Charlie,57,Chicago,72906
86852,David,23,Houston,69385
86853,Charlie,43,New York,60482
86854,Bob,40,New York,61954
86855,Bob,51,Houston,58817
86856,Bob,29,Houston,37727
86857,Bob,41,Chicago,84935
86858,Bob,59,Los Angeles,36721
86859,Alice,21,New York,64417
86860,Alice,26,Houston,50439
86861,Alice,26,Los Angeles,90045
86862,Charlie,40,Chicago,80556
86863,Alice,54,Chicago,47442
86864,Charlie,24,New York,50021
86865,Charlie,21,New York,59745
86866,Bob,34,Chicago,53942
86867,Charlie,48,Houston,30123
86868,David,20,Los Angeles,60862
86869,Bob,38,Chicago,50156
86870,Bob,59,Los Angeles,41377
86871,David,59,Chicago,94057
86872,Charlie,58,Houston,71091
86873,Alice,42,New York,74220
86874,Charlie,28,New York,33402
86875,David,22,Houston,44982
86876,Alice,26,Houston,41962
86877,Bob,56,New York,49945
86878,Bob,53,New York,33632
86879,Alice,56,Los Angeles,72563
86880,Alice,41,Houston,39412
86881,Alice,41,Houston,80105
86882,David,38,New York,98003
86883,David,50,Los Angeles,55354
86884,Bob,29,Chicago,80613
86885,David,39,Los Angeles,93668
86886,Charlie,23,Houston,61699
86887,David,56,Chicago,69216
86888,Alice,49,Chicago,49997
86889,Bob,22,Chicago,47334
86890,Bob,24,Chicago,77671
86891,Charlie,35,Houston,44452
86892,Charlie,53,Houston,34407
86893,Alice,50,Los Angeles,58003
86894,Bob,57,Chicago,33340
86895,David,38,Los Angeles,46816
86896,Charlie,50,Los Angeles,99711
86897,Charlie,29,Chicago,35387
86898,Bob,50,Los Angeles,46085
86899,David,53,Chicago,41345
86900,Alice,22,Chicago,62817
86901,Charlie,52,Houston,85877
86902,Alice,39,Houston,96591
86903,Charlie,53,Chicago,78911
86904,David,31,Chicago,79423
86905,Alice,37,Houston,98833
86906,David,41,Houston,47613
86907,Alice,58,New York,38110
86908,Alice,26,New York,61393
86909,Bob,36,New York,80545
86910,Bob,37,Los Angeles,53257
86911,Bob,32,Chicago,39334
86912,Alice,20,Los Angeles,73262
86913,Charlie,26,Chicago,87171
86914,David,27,Chicago,85160
86915,Bob,35,New York,44989
86916,Alice,51,Chicago,77408
86917,David,52,Chicago,96897
86918,Bob,22,New York,90948
86919,David,44,Los Angeles,64544
86920,David,55,Chicago,95104
86921,Bob,38,New York,58662
86922,David,29,Chicago,94573
86923,David,24,Chicago,72837
86924,Alice,34,Chicago,38288
86925,Alice,53,Los Angeles,73783
86926,David,39,Los Angeles,85596
86927,Alice,40,Chicago,79472
86928,David,55,New York,79401
86929,Charlie,46,New York,55737
86930,Bob,42,New York,90760
86931,Alice,54,Chicago,52881
86932,Bob,36,Los Angeles,51457
86933,Bob,24,Houston,99284
86934,David,22,Houston,43209
86935,Bob,43,Houston,71541
86936,Alice,36,New York,59081
86937,Alice,50,Los Angeles,34074
86938,Alice,59,Houston,92350
86939,Charlie,25,New York,84397
86940,David,30,New York,77525
86941,Bob,45,New York,56289
86942,David,22,Los Angeles,42711
86943,Bob,57,Los Angeles,60117
86944,Bob,51,Los Angeles,40635
86945,Bob,30,New York,30267
86946,Bob,47,Los Angeles,56167
86947,Bob,32,New York,69892
86948,Charlie,55,Houston,91613
86949,Bob,20,New York,53819
86950,Charlie,35,Los Angeles,45432
86951,Alice,20,New York,71296
86952,Bob,51,Chicago,92938
86953,David,56,Los Angeles,71064
86954,Bob,58,Los Angeles,83083
86955,David,24,Chicago,58123
86956,Charlie,52,New York,80740
86957,Alice,29,Chicago,85850
86958,Bob,48,Houston,35702
86959,Charlie,44,Houston,83596
86960,Bob,49,New York,81758
86961,Bob,49,New York,92917
86962,Alice,59,Los Angeles,63200
86963,Charlie,26,Houston,56085
86964,Charlie,34,Houston,78404
86965,Charlie,53,Los Angeles,44760
86966,Bob,28,Los Angeles,79424
86967,Charlie,45,Los Angeles,65711
86968,Alice,37,Chicago,73057
86969,Bob,27,Houston,52517
86970,Charlie,25,Chicago,89195
86971,Bob,51,Los Angeles,37776
86972,David,53,New York,51590
86973,Bob,28,Los Angeles,34805
86974,Charlie,49,New York,35462
86975,David,59,New York,46590
86976,David,53,New York,35604
86977,David,24,Los Angeles,86615
86978,Bob,42,Los Angeles,44064
86979,David,36,New York,57435
86980,Bob,46,New York,83318
86981,Bob,46,Chicago,59732
86982,Charlie,55,Houston,54247
86983,Alice,52,Chicago,53778
86984,Charlie,52,Los Angeles,89661
86985,Charlie,45,Houston,93256
86986,Charlie,55,Chicago,72505
86987,David,59,Los Angeles,57015
86988,Alice,36,Los Angeles,87880
86989,Bob,44,Chicago,59512
86990,Bob,20,New York,56466
86991,Alice,36,Chicago,45293
86992,Charlie,55,New York,92291
86993,Charlie,40,Houston,63671
86994,Charlie,36,Chicago,95543
86995,David,40,Los Angeles,48030
86996,Alice,20,Houston,99806
86997,Alice,51,Houston,54984
86998,Bob,20,New York,41066
86999,Alice,26,New York,82873
87000,Charlie,47,Houston,89284
87001,David,29,Chicago,80022
87002,Bob,44,Houston,34782
87003,Alice,29,Los Angeles,53359
87004,Alice,42,Houston,88256
87005,Charlie,32,Los Angeles,52223
87006,Charlie,45,Los Angeles,32095
87007,Bob,35,Los Angeles,87032
87008,Bob,37,Los Angeles,52151
87009,Charlie,52,New York,78726
87010,Alice,22,New York,53019
87011,David,46,New York,96490
87012,David,28,New York,92538
87013,Bob,29,New York,41206
87014,David,38,Houston,34037
87015,Bob,21,Chicago,84599
87016,Bob,32,Chicago,31853
87017,Charlie,51,Chicago,37479
87018,Alice,27,Houston,59905
87019,Charlie,56,New York,98994
87020,Charlie,39,New York,70996
87021,Bob,53,Chicago,83383
87022,David,45,New York,41109
87023,David,48,New York,56404
87024,Alice,58,Chicago,71184
87025,Charlie,36,Chicago,70991
87026,David,20,New York,44647
87027,Bob,25,New York,41021
87028,Alice,41,New York,78848
87029,Charlie,54,Houston,54368
87030,Bob,27,Chicago,65854
87031,Alice,48,Los Angeles,46078
87032,Bob,42,Houston,79194
